"COUNTRY";"YEAR";"SPECIMEN";"GENDER";"ORIGIN";"AGEGROUP";"NUMSAMPLEDPATIENTS";"BATCHID"
"DEU";"2018";"BLOOD";"F";"UNK";"45<54";"";"EARS"
"DEU";"2018";"BLOOD";"F";"UNK";"55<64";"";"EARS"
"DEU";"2018";"BLOOD";"F";"UNK";"65<74";"";"EARS"
"DEU";"2018";"BLOOD";"F";"UNK";"75<84";"";"EARS"
"DEU";"2018";"BLOOD";"F";"UNK";"85<";"";"EARS"
"DEU";"2018";"BLOOD";"UNK";"UNK";"01<04";"";"EARS"
"DEU";"2018";"BLOOD";"UNK";"UNK";"<1";"";"EARS"
"DEU";"2018";"BLOOD";"UNK";"UNK";"05<14";"";"EARS"
"DEU";"2018";"BLOOD";"UNK";"UNK";"15<24";"";"EARS"
"DEU";"2018";"BLOOD";"UNK";"UNK";"25<34";"";"EARS"
"DEU";"2018";"BLOOD";"UNK";"UNK";"35<44";"";"EARS"
"DEU";"2018";"BLOOD";"UNK";"UNK";"45<54";"";"EARS"
"DEU";"2018";"BLOOD";"UNK";"UNK";"55<64";"";"EARS"
"DEU";"2018";"BLOOD";"UNK";"UNK";"65<74";"";"EARS"
"DEU";"2018";"BLOOD";"UNK";"UNK";"75<84";"";"EARS"
"DEU";"2018";"BLOOD";"UNK";"UNK";"85<";"";"EARS"
"FIN";"2018";"BLOOD";"M";"UNK";"01<04";"";"EARS"
"FIN";"2018";"BLOOD";"M";"UNK";"<1";"";"EARS"
"FIN";"2018";"BLOOD";"M";"UNK";"05<14";"";"EARS"
"FIN";"2018";"BLOOD";"M";"UNK";"15<24";"";"EARS"
"FIN";"2018";"BLOOD";"M";"UNK";"25<34";"";"EARS"
"FIN";"2018";"BLOOD";"M";"UNK";"35<44";"";"EARS"
"FIN";"2018";"BLOOD";"M";"UNK";"45<54";"";"EARS"
"FIN";"2018";"BLOOD";"M";"UNK";"55<64";"";"EARS"
"FIN";"2018";"BLOOD";"M";"UNK";"65<74";"";"EARS"
"FIN";"2018";"BLOOD";"M";"UNK";"75<84";"";"EARS"
"FIN";"2018";"BLOOD";"M";"UNK";"85<";"";"EARS"
"FIN";"2018";"BLOOD";"F";"UNK";"01<04";"";"EARS"
"FIN";"2018";"BLOOD";"F";"UNK";"<1";"";"EARS"
"FIN";"2018";"BLOOD";"F";"UNK";"05<14";"";"EARS"
"FIN";"2018";"BLOOD";"F";"UNK";"15<24";"";"EARS"
"FIN";"2018";"BLOOD";"F";"UNK";"25<34";"";"EARS"
"FIN";"2018";"BLOOD";"F";"UNK";"35<44";"";"EARS"
"FIN";"2018";"BLOOD";"F";"UNK";"45<54";"";"EARS"
"FIN";"2018";"BLOOD";"F";"UNK";"55<64";"";"EARS"
"FIN";"2018";"BLOOD";"F";"UNK";"65<74";"";"EARS"
"FIN";"2018";"BLOOD";"F";"UNK";"75<84";"";"EARS"
"FIN";"2018";"BLOOD";"F";"UNK";"85<";"";"EARS"
"FRA";"2018";"BLOOD";"M";"UNK";"UNK";"";"EARS"
"FRA";"2018";"BLOOD";"M";"UNK";"01<04";"";"EARS"
"FRA";"2018";"BLOOD";"M";"UNK";"<1";"";"EARS"
"FRA";"2018";"BLOOD";"M";"UNK";"05<14";"";"EARS"
"FRA";"2018";"BLOOD";"M";"UNK";"15<24";"";"EARS"
"FRA";"2018";"BLOOD";"M";"UNK";"25<34";"";"EARS"
"FRA";"2018";"BLOOD";"M";"UNK";"35<44";"";"EARS"
"FRA";"2018";"BLOOD";"M";"UNK";"45<54";"";"EARS"
"FRA";"2018";"BLOOD";"M";"UNK";"55<64";"";"EARS"
"FRA";"2018";"BLOOD";"M";"UNK";"65<74";"";"EARS"
"FRA";"2018";"BLOOD";"M";"UNK";"75<84";"";"EARS"
"FRA";"2018";"BLOOD";"M";"UNK";"85<";"";"EARS"
"FRA";"2018";"BLOOD";"F";"UNK";"UNK";"";"EARS"
"FRA";"2018";"BLOOD";"F";"UNK";"01<04";"";"EARS"
"FRA";"2018";"BLOOD";"F";"UNK";"<1";"";"EARS"
"FRA";"2018";"BLOOD";"F";"UNK";"05<14";"";"EARS"
"FRA";"2018";"BLOOD";"F";"UNK";"15<24";"";"EARS"
"FRA";"2018";"BLOOD";"F";"UNK";"25<34";"";"EARS"
"FRA";"2018";"BLOOD";"F";"UNK";"35<44";"";"EARS"
"FRA";"2018";"BLOOD";"F";"UNK";"45<54";"";"EARS"
"FRA";"2018";"BLOOD";"F";"UNK";"55<64";"";"EARS"
"FRA";"2018";"BLOOD";"F";"UNK";"65<74";"";"EARS"
"FRA";"2018";"BLOOD";"F";"UNK";"75<84";"";"EARS"
"FRA";"2018";"BLOOD";"F";"UNK";"85<";"";"EARS"
"FRA";"2018";"BLOOD";"UNK";"UNK";"UNK";"";"EARS"
"FRA";"2018";"BLOOD";"UNK";"UNK";"01<04";"";"EARS"
"FRA";"2018";"BLOOD";"UNK";"UNK";"<1";"";"EARS"
"FRA";"2018";"BLOOD";"UNK";"UNK";"05<14";"";"EARS"
"FRA";"2018";"BLOOD";"UNK";"UNK";"35<44";"";"EARS"
"FRA";"2018";"BLOOD";"UNK";"UNK";"45<54";"";"EARS"
"FRA";"2018";"BLOOD";"UNK";"UNK";"55<64";"";"EARS"
"FRA";"2018";"BLOOD";"UNK";"UNK";"65<74";"";"EARS"
"FRA";"2018";"BLOOD";"UNK";"UNK";"75<84";"";"EARS"
"GBR";"2018";"BLOOD";"M";"UNK";"01<04";"";"EARS"
"GBR";"2018";"BLOOD";"M";"UNK";"<1";"";"EARS"
"GBR";"2018";"BLOOD";"M";"UNK";"05<14";"";"EARS"
"GBR";"2018";"BLOOD";"M";"UNK";"15<24";"";"EARS"
"GBR";"2018";"BLOOD";"M";"UNK";"25<34";"";"EARS"
"GBR";"2018";"BLOOD";"M";"UNK";"35<44";"";"EARS"
"GBR";"2018";"BLOOD";"M";"UNK";"45<54";"";"EARS"
"GBR";"2018";"BLOOD";"M";"UNK";"55<64";"";"EARS"
"GBR";"2018";"BLOOD";"M";"UNK";"65<74";"";"EARS"
"GBR";"2018";"BLOOD";"M";"UNK";"75<84";"";"EARS"
"GBR";"2018";"BLOOD";"M";"UNK";"85<";"";"EARS"
"GBR";"2018";"BLOOD";"F";"UNK";"UNK";"";"EARS"
"GBR";"2018";"BLOOD";"F";"UNK";"01<04";"";"EARS"
"GBR";"2018";"BLOOD";"F";"UNK";"<1";"";"EARS"
"GBR";"2018";"BLOOD";"F";"UNK";"05<14";"";"EARS"
"GBR";"2018";"BLOOD";"F";"UNK";"15<24";"";"EARS"
"GBR";"2018";"BLOOD";"F";"UNK";"25<34";"";"EARS"
"GBR";"2018";"BLOOD";"F";"UNK";"35<44";"";"EARS"
"GBR";"2018";"BLOOD";"F";"UNK";"45<54";"";"EARS"
"GBR";"2018";"BLOOD";"F";"UNK";"55<64";"";"EARS"
"GBR";"2018";"BLOOD";"F";"UNK";"65<74";"";"EARS"
"GBR";"2018";"BLOOD";"F";"UNK";"75<84";"";"EARS"
"GBR";"2018";"BLOOD";"F";"UNK";"85<";"";"EARS"
"GBR";"2018";"BLOOD";"UNK";"UNK";"UNK";"";"EARS"
"GBR";"2018";"BLOOD";"UNK";"UNK";"<1";"";"EARS"
"GRC";"2018";"BLOOD";"M";"UNK";"UNK";"";"EARS"
"GRC";"2018";"BLOOD";"M";"UNK";"01<04";"";"EARS"
"GRC";"2018";"BLOOD";"M";"UNK";"<1";"";"EARS"
"GRC";"2018";"BLOOD";"M";"UNK";"05<14";"";"EARS"
"GRC";"2018";"BLOOD";"M";"UNK";"15<24";"";"EARS"
"GRC";"2018";"BLOOD";"M";"UNK";"25<34";"";"EARS"
"GRC";"2018";"BLOOD";"M";"UNK";"35<44";"";"EARS"
"GRC";"2018";"BLOOD";"M";"UNK";"45<54";"";"EARS"
"GRC";"2018";"BLOOD";"M";"UNK";"55<64";"";"EARS"
"GRC";"2018";"BLOOD";"M";"UNK";"65<74";"";"EARS"
"GRC";"2018";"BLOOD";"M";"UNK";"75<84";"";"EARS"
"GRC";"2018";"BLOOD";"M";"UNK";"85<";"";"EARS"
"GRC";"2018";"BLOOD";"F";"UNK";"UNK";"";"EARS"
"GRC";"2018";"BLOOD";"F";"UNK";"01<04";"";"EARS"
"GRC";"2018";"BLOOD";"F";"UNK";"<1";"";"EARS"
"GRC";"2018";"BLOOD";"F";"UNK";"05<14";"";"EARS"
"GRC";"2018";"BLOOD";"F";"UNK";"15<24";"";"EARS"
"GRC";"2018";"BLOOD";"F";"UNK";"25<34";"";"EARS"
"GRC";"2018";"BLOOD";"F";"UNK";"35<44";"";"EARS"
"GRC";"2018";"BLOOD";"F";"UNK";"45<54";"";"EARS"
"GRC";"2018";"BLOOD";"F";"UNK";"55<64";"";"EARS"
"GRC";"2018";"BLOOD";"F";"UNK";"65<74";"";"EARS"
"GRC";"2018";"BLOOD";"F";"UNK";"75<84";"";"EARS"
"GRC";"2018";"BLOOD";"F";"UNK";"85<";"";"EARS"
"GRC";"2018";"BLOOD";"UNK";"UNK";"UNK";"";"EARS"
"GRC";"2018";"BLOOD";"UNK";"UNK";"<1";"";"EARS"
"HRV";"2018";"BLOOD";"M";"UNK";"UNK";"";"EARS"
"HRV";"2018";"BLOOD";"M";"UNK";"01<04";"";"EARS"
"HRV";"2018";"BLOOD";"M";"UNK";"<1";"";"EARS"
"HRV";"2018";"BLOOD";"M";"UNK";"05<14";"";"EARS"
"HRV";"2018";"BLOOD";"M";"UNK";"15<24";"";"EARS"
"HRV";"2018";"BLOOD";"M";"UNK";"25<34";"";"EARS"
"HRV";"2018";"BLOOD";"M";"UNK";"35<44";"";"EARS"
"HRV";"2018";"BLOOD";"M";"UNK";"45<54";"";"EARS"
"HRV";"2018";"BLOOD";"M";"UNK";"55<64";"";"EARS"
"HRV";"2018";"BLOOD";"M";"UNK";"65<74";"";"EARS"
"HRV";"2018";"BLOOD";"M";"UNK";"75<84";"";"EARS"
"HRV";"2018";"BLOOD";"M";"UNK";"85<";"";"EARS"
"HRV";"2018";"BLOOD";"F";"UNK";"UNK";"";"EARS"
"HRV";"2018";"BLOOD";"F";"UNK";"01<04";"";"EARS"
"HRV";"2018";"BLOOD";"F";"UNK";"<1";"";"EARS"
"HRV";"2018";"BLOOD";"F";"UNK";"05<14";"";"EARS"
"HRV";"2018";"BLOOD";"F";"UNK";"15<24";"";"EARS"
"HRV";"2018";"BLOOD";"F";"UNK";"25<34";"";"EARS"
"HRV";"2018";"BLOOD";"F";"UNK";"35<44";"";"EARS"
"HRV";"2018";"BLOOD";"F";"UNK";"45<54";"";"EARS"
"HRV";"2018";"BLOOD";"F";"UNK";"55<64";"";"EARS"
"HRV";"2018";"BLOOD";"F";"UNK";"65<74";"";"EARS"
"HRV";"2018";"BLOOD";"F";"UNK";"75<84";"";"EARS"
"HRV";"2018";"BLOOD";"F";"UNK";"85<";"";"EARS"
"HRV";"2018";"BLOOD";"UNK";"UNK";"UNK";"";"EARS"
"HRV";"2018";"BLOOD";"UNK";"UNK";"01<04";"";"EARS"
"HRV";"2018";"BLOOD";"UNK";"UNK";"<1";"";"EARS"
"HRV";"2018";"BLOOD";"UNK";"UNK";"25<34";"";"EARS"
"HRV";"2018";"BLOOD";"UNK";"UNK";"35<44";"";"EARS"
"HRV";"2018";"BLOOD";"UNK";"UNK";"45<54";"";"EARS"
"HRV";"2018";"BLOOD";"UNK";"UNK";"55<64";"";"EARS"
"HRV";"2018";"BLOOD";"UNK";"UNK";"65<74";"";"EARS"
"HRV";"2018";"BLOOD";"UNK";"UNK";"75<84";"";"EARS"
"HRV";"2018";"BLOOD";"UNK";"UNK";"85<";"";"EARS"
"IRL";"2018";"BLOOD";"M";"UNK";"01<04";"";"EARS"
"IRL";"2018";"BLOOD";"M";"UNK";"<1";"";"EARS"
"IRL";"2018";"BLOOD";"M";"UNK";"05<14";"";"EARS"
"IRL";"2018";"BLOOD";"M";"UNK";"15<24";"";"EARS"
"IRL";"2018";"BLOOD";"M";"UNK";"25<34";"";"EARS"
"IRL";"2018";"BLOOD";"M";"UNK";"35<44";"";"EARS"
"IRL";"2018";"BLOOD";"M";"UNK";"45<54";"";"EARS"
"IRL";"2018";"BLOOD";"M";"UNK";"55<64";"";"EARS"
"IRL";"2018";"BLOOD";"M";"UNK";"65<74";"";"EARS"
"IRL";"2018";"BLOOD";"M";"UNK";"75<84";"";"EARS"
"IRL";"2018";"BLOOD";"M";"UNK";"85<";"";"EARS"
"IRL";"2018";"BLOOD";"F";"UNK";"01<04";"";"EARS"
"IRL";"2018";"BLOOD";"F";"UNK";"<1";"";"EARS"
"IRL";"2018";"BLOOD";"F";"UNK";"05<14";"";"EARS"
"IRL";"2018";"BLOOD";"F";"UNK";"15<24";"";"EARS"
"IRL";"2018";"BLOOD";"F";"UNK";"25<34";"";"EARS"
"IRL";"2018";"BLOOD";"F";"UNK";"35<44";"";"EARS"
"IRL";"2018";"BLOOD";"F";"UNK";"45<54";"";"EARS"
"IRL";"2018";"BLOOD";"F";"UNK";"55<64";"";"EARS"
"IRL";"2018";"BLOOD";"F";"UNK";"65<74";"";"EARS"
"IRL";"2018";"BLOOD";"F";"UNK";"75<84";"";"EARS"
"IRL";"2018";"BLOOD";"F";"UNK";"85<";"";"EARS"
"ITA";"2018";"BLOOD";"M";"UNK";"UNK";"";"EARS"
"ITA";"2018";"BLOOD";"M";"UNK";"01<04";"";"EARS"
"ITA";"2018";"BLOOD";"M";"UNK";"<1";"";"EARS"
"ITA";"2018";"BLOOD";"M";"UNK";"05<14";"";"EARS"
"ITA";"2018";"BLOOD";"M";"UNK";"15<24";"";"EARS"
"ITA";"2018";"BLOOD";"M";"UNK";"25<34";"";"EARS"
"ITA";"2018";"BLOOD";"M";"UNK";"35<44";"";"EARS"
"ITA";"2018";"BLOOD";"M";"UNK";"45<54";"";"EARS"
"ITA";"2018";"BLOOD";"M";"UNK";"55<64";"";"EARS"
"ITA";"2018";"BLOOD";"M";"UNK";"65<74";"";"EARS"
"ITA";"2018";"BLOOD";"M";"UNK";"75<84";"";"EARS"
"ITA";"2018";"BLOOD";"M";"UNK";"85<";"";"EARS"
"ITA";"2018";"BLOOD";"F";"UNK";"UNK";"";"EARS"
"ITA";"2018";"BLOOD";"F";"UNK";"01<04";"";"EARS"
"ITA";"2018";"BLOOD";"F";"UNK";"<1";"";"EARS"
"ITA";"2018";"BLOOD";"F";"UNK";"05<14";"";"EARS"
"ITA";"2018";"BLOOD";"F";"UNK";"15<24";"";"EARS"
"ITA";"2018";"BLOOD";"F";"UNK";"25<34";"";"EARS"
"ITA";"2018";"BLOOD";"F";"UNK";"35<44";"";"EARS"
"ITA";"2018";"BLOOD";"F";"UNK";"45<54";"";"EARS"
"ITA";"2018";"BLOOD";"F";"UNK";"55<64";"";"EARS"
"ITA";"2018";"BLOOD";"F";"UNK";"65<74";"";"EARS"
"ITA";"2018";"BLOOD";"F";"UNK";"75<84";"";"EARS"
"ITA";"2018";"BLOOD";"F";"UNK";"85<";"";"EARS"
"ITA";"2018";"BLOOD";"UNK";"UNK";"UNK";"";"EARS"
"ITA";"2018";"BLOOD";"UNK";"UNK";"01<04";"";"EARS"
"ITA";"2018";"BLOOD";"UNK";"UNK";"<1";"";"EARS"
"ITA";"2018";"BLOOD";"UNK";"UNK";"05<14";"";"EARS"
"ITA";"2018";"BLOOD";"UNK";"UNK";"15<24";"";"EARS"
"ITA";"2018";"BLOOD";"UNK";"UNK";"25<34";"";"EARS"
"ITA";"2018";"BLOOD";"UNK";"UNK";"35<44";"";"EARS"
"ITA";"2018";"BLOOD";"UNK";"UNK";"45<54";"";"EARS"
"ITA";"2018";"BLOOD";"UNK";"UNK";"55<64";"";"EARS"
"ITA";"2018";"BLOOD";"UNK";"UNK";"65<74";"";"EARS"
"ITA";"2018";"BLOOD";"UNK";"UNK";"75<84";"";"EARS"
"ITA";"2018";"BLOOD";"UNK";"UNK";"85<";"";"EARS"
"LTU";"2018";"BLOOD";"UNK";"UNK";"UNK";"";"EARS"
"LTU";"2018";"BLOOD";"UNK";"UNK";"01<04";"";"EARS"
"LTU";"2018";"BLOOD";"UNK";"UNK";"<1";"";"EARS"
"LTU";"2018";"BLOOD";"UNK";"UNK";"05<14";"";"EARS"
"LTU";"2018";"BLOOD";"UNK";"UNK";"15<24";"";"EARS"
"LTU";"2018";"BLOOD";"UNK";"UNK";"25<34";"";"EARS"
"LTU";"2018";"BLOOD";"UNK";"UNK";"35<44";"";"EARS"
"LTU";"2018";"BLOOD";"UNK";"UNK";"45<54";"";"EARS"
"LTU";"2018";"BLOOD";"UNK";"UNK";"55<64";"";"EARS"
"LTU";"2018";"BLOOD";"UNK";"UNK";"65<74";"";"EARS"
"LTU";"2018";"BLOOD";"UNK";"UNK";"75<84";"";"EARS"
"LTU";"2018";"BLOOD";"UNK";"UNK";"85<";"";"EARS"
"LUX";"2018";"BLOOD";"M";"UNK";"<1";"";"EARS"
"LUX";"2018";"BLOOD";"M";"UNK";"15<24";"";"EARS"
"LUX";"2018";"BLOOD";"M";"UNK";"25<34";"";"EARS"
"LUX";"2018";"BLOOD";"M";"UNK";"35<44";"";"EARS"
"LUX";"2018";"BLOOD";"M";"UNK";"45<54";"";"EARS"
"LUX";"2018";"BLOOD";"M";"UNK";"55<64";"";"EARS"
"LUX";"2018";"BLOOD";"M";"UNK";"65<74";"";"EARS"
"LUX";"2018";"BLOOD";"M";"UNK";"75<84";"";"EARS"
"LUX";"2018";"BLOOD";"M";"UNK";"85<";"";"EARS"
"LUX";"2018";"BLOOD";"F";"UNK";"<1";"";"EARS"
"LUX";"2018";"BLOOD";"F";"UNK";"05<14";"";"EARS"
"LUX";"2018";"BLOOD";"F";"UNK";"15<24";"";"EARS"
"LUX";"2018";"BLOOD";"F";"UNK";"25<34";"";"EARS"
"LUX";"2018";"BLOOD";"F";"UNK";"35<44";"";"EARS"
"LUX";"2018";"BLOOD";"F";"UNK";"45<54";"";"EARS"
"LUX";"2018";"BLOOD";"F";"UNK";"55<64";"";"EARS"
"LUX";"2018";"BLOOD";"F";"UNK";"65<74";"";"EARS"
"LUX";"2018";"BLOOD";"F";"UNK";"75<84";"";"EARS"
"LUX";"2018";"BLOOD";"F";"UNK";"85<";"";"EARS"
"LVA";"2018";"BLOOD";"M";"UNK";"01<04";"";"EARS"
"LVA";"2018";"BLOOD";"M";"UNK";"<1";"";"EARS"
"LVA";"2018";"BLOOD";"M";"UNK";"05<14";"";"EARS"
"LVA";"2018";"BLOOD";"M";"UNK";"15<24";"";"EARS"
"LVA";"2018";"BLOOD";"M";"UNK";"25<34";"";"EARS"
"LVA";"2018";"BLOOD";"M";"UNK";"35<44";"";"EARS"
"LVA";"2018";"BLOOD";"M";"UNK";"45<54";"";"EARS"
"LVA";"2018";"BLOOD";"M";"UNK";"55<64";"";"EARS"
"LVA";"2018";"BLOOD";"M";"UNK";"65<74";"";"EARS"
"LVA";"2018";"BLOOD";"M";"UNK";"75<84";"";"EARS"
"LVA";"2018";"BLOOD";"M";"UNK";"85<";"";"EARS"
"LVA";"2018";"BLOOD";"F";"UNK";"01<04";"";"EARS"
"LVA";"2018";"BLOOD";"F";"UNK";"<1";"";"EARS"
"LVA";"2018";"BLOOD";"F";"UNK";"05<14";"";"EARS"
"LVA";"2018";"BLOOD";"F";"UNK";"15<24";"";"EARS"
"LVA";"2018";"BLOOD";"F";"UNK";"25<34";"";"EARS"
"LVA";"2018";"BLOOD";"F";"UNK";"35<44";"";"EARS"
"LVA";"2018";"BLOOD";"F";"UNK";"45<54";"";"EARS"
"LVA";"2018";"BLOOD";"F";"UNK";"55<64";"";"EARS"
"LVA";"2018";"BLOOD";"F";"UNK";"65<74";"";"EARS"
"LVA";"2018";"BLOOD";"F";"UNK";"75<84";"";"EARS"
"LVA";"2018";"BLOOD";"F";"UNK";"85<";"";"EARS"
"MLT";"2018";"BLOOD";"M";"UNK";"01<04";"";"EARS"
"MLT";"2018";"BLOOD";"M";"UNK";"<1";"";"EARS"
"MLT";"2018";"BLOOD";"M";"UNK";"05<14";"";"EARS"
"MLT";"2018";"BLOOD";"M";"UNK";"15<24";"";"EARS"
"MLT";"2018";"BLOOD";"M";"UNK";"25<34";"";"EARS"
"MLT";"2018";"BLOOD";"M";"UNK";"35<44";"";"EARS"
"MLT";"2018";"BLOOD";"M";"UNK";"45<54";"";"EARS"
"MLT";"2018";"BLOOD";"M";"UNK";"55<64";"";"EARS"
"MLT";"2018";"BLOOD";"M";"UNK";"65<74";"";"EARS"
"MLT";"2018";"BLOOD";"M";"UNK";"75<84";"";"EARS"
"MLT";"2018";"BLOOD";"M";"UNK";"85<";"";"EARS"
"MLT";"2018";"BLOOD";"F";"UNK";"01<04";"";"EARS"
"MLT";"2018";"BLOOD";"F";"UNK";"<1";"";"EARS"
"MLT";"2018";"BLOOD";"F";"UNK";"05<14";"";"EARS"
"MLT";"2018";"BLOOD";"F";"UNK";"15<24";"";"EARS"
"MLT";"2018";"BLOOD";"F";"UNK";"25<34";"";"EARS"
"MLT";"2018";"BLOOD";"F";"UNK";"35<44";"";"EARS"
"MLT";"2018";"BLOOD";"F";"UNK";"45<54";"";"EARS"
"MLT";"2018";"BLOOD";"F";"UNK";"55<64";"";"EARS"
"MLT";"2018";"BLOOD";"F";"UNK";"65<74";"";"EARS"
"MLT";"2018";"BLOOD";"F";"UNK";"75<84";"";"EARS"
"MLT";"2018";"BLOOD";"F";"UNK";"85<";"";"EARS"
"MLT";"2018";"BLOOD";"UNK";"UNK";"55<64";"";"EARS"
"MLT";"2018";"BLOOD";"UNK";"UNK";"65<74";"";"EARS"
"MLT";"2018";"BLOOD";"UNK";"UNK";"75<84";"";"EARS"
"NLD";"2018";"BLOOD";"M";"UNK";"01<04";"";"EARS"
"NLD";"2018";"BLOOD";"M";"UNK";"<1";"";"EARS"
"NLD";"2018";"BLOOD";"M";"UNK";"05<14";"";"EARS"
"NLD";"2018";"BLOOD";"M";"UNK";"15<24";"";"EARS"
"NLD";"2018";"BLOOD";"M";"UNK";"25<34";"";"EARS"
"NLD";"2018";"BLOOD";"M";"UNK";"35<44";"";"EARS"
"NLD";"2018";"BLOOD";"M";"UNK";"45<54";"";"EARS"
"NLD";"2018";"BLOOD";"M";"UNK";"55<64";"";"EARS"
"NLD";"2018";"BLOOD";"M";"UNK";"65<74";"";"EARS"
"NLD";"2018";"BLOOD";"M";"UNK";"75<84";"";"EARS"
"NLD";"2018";"BLOOD";"M";"UNK";"85<";"";"EARS"
"NLD";"2018";"BLOOD";"F";"UNK";"01<04";"";"EARS"
"NLD";"2018";"BLOOD";"F";"UNK";"<1";"";"EARS"
"NLD";"2018";"BLOOD";"F";"UNK";"05<14";"";"EARS"
"NLD";"2018";"BLOOD";"F";"UNK";"15<24";"";"EARS"
"NLD";"2018";"BLOOD";"F";"UNK";"25<34";"";"EARS"
"NLD";"2018";"BLOOD";"F";"UNK";"35<44";"";"EARS"
"NLD";"2018";"BLOOD";"F";"UNK";"45<54";"";"EARS"
"NLD";"2018";"BLOOD";"F";"UNK";"55<64";"";"EARS"
"NLD";"2018";"BLOOD";"F";"UNK";"65<74";"";"EARS"
"NLD";"2018";"BLOOD";"F";"UNK";"75<84";"";"EARS"
"NLD";"2018";"BLOOD";"F";"UNK";"85<";"";"EARS"
"NOR";"2018";"BLOOD";"M";"UNK";"01<04";"";"EARS"
"NOR";"2018";"BLOOD";"M";"UNK";"<1";"";"EARS"
"NOR";"2018";"BLOOD";"M";"UNK";"05<14";"";"EARS"
"NOR";"2018";"BLOOD";"M";"UNK";"15<24";"";"EARS"
"NOR";"2018";"BLOOD";"M";"UNK";"25<34";"";"EARS"
"NOR";"2018";"BLOOD";"M";"UNK";"35<44";"";"EARS"
"NOR";"2018";"BLOOD";"M";"UNK";"45<54";"";"EARS"
"NOR";"2018";"BLOOD";"M";"UNK";"55<64";"";"EARS"
"NOR";"2018";"BLOOD";"M";"UNK";"65<74";"";"EARS"
"NOR";"2018";"BLOOD";"M";"UNK";"75<84";"";"EARS"
"NOR";"2018";"BLOOD";"M";"UNK";"85<";"";"EARS"
"NOR";"2018";"BLOOD";"F";"UNK";"01<04";"";"EARS"
"NOR";"2018";"BLOOD";"F";"UNK";"<1";"";"EARS"
"NOR";"2018";"BLOOD";"F";"UNK";"05<14";"";"EARS"
"NOR";"2018";"BLOOD";"F";"UNK";"15<24";"";"EARS"
"NOR";"2018";"BLOOD";"F";"UNK";"25<34";"";"EARS"
"NOR";"2018";"BLOOD";"F";"UNK";"35<44";"";"EARS"
"NOR";"2018";"BLOOD";"F";"UNK";"45<54";"";"EARS"
"NOR";"2018";"BLOOD";"F";"UNK";"55<64";"";"EARS"
"NOR";"2018";"BLOOD";"F";"UNK";"65<74";"";"EARS"
"NOR";"2018";"BLOOD";"F";"UNK";"75<84";"";"EARS"
"NOR";"2018";"BLOOD";"F";"UNK";"85<";"";"EARS"
"NOR";"2018";"BLOOD";"UNK";"UNK";"85<";"";"EARS"
"POL";"2018";"BLOOD";"M";"UNK";"01<04";"";"EARS"
"POL";"2018";"BLOOD";"M";"UNK";"<1";"";"EARS"
"POL";"2018";"BLOOD";"M";"UNK";"05<14";"";"EARS"
"POL";"2018";"BLOOD";"M";"UNK";"15<24";"";"EARS"
"POL";"2018";"BLOOD";"M";"UNK";"25<34";"";"EARS"
"POL";"2018";"BLOOD";"M";"UNK";"35<44";"";"EARS"
"POL";"2018";"BLOOD";"M";"UNK";"45<54";"";"EARS"
"POL";"2018";"BLOOD";"M";"UNK";"55<64";"";"EARS"
"POL";"2018";"BLOOD";"M";"UNK";"65<74";"";"EARS"
"POL";"2018";"BLOOD";"M";"UNK";"75<84";"";"EARS"
"POL";"2018";"BLOOD";"M";"UNK";"85<";"";"EARS"
"POL";"2018";"BLOOD";"F";"UNK";"01<04";"";"EARS"
"POL";"2018";"BLOOD";"F";"UNK";"<1";"";"EARS"
"POL";"2018";"BLOOD";"F";"UNK";"05<14";"";"EARS"
"POL";"2018";"BLOOD";"F";"UNK";"15<24";"";"EARS"
"POL";"2018";"BLOOD";"F";"UNK";"25<34";"";"EARS"
"POL";"2018";"BLOOD";"F";"UNK";"35<44";"";"EARS"
"POL";"2018";"BLOOD";"F";"UNK";"45<54";"";"EARS"
"POL";"2018";"BLOOD";"F";"UNK";"55<64";"";"EARS"
"POL";"2018";"BLOOD";"F";"UNK";"65<74";"";"EARS"
"POL";"2018";"BLOOD";"F";"UNK";"75<84";"";"EARS"
"POL";"2018";"BLOOD";"F";"UNK";"85<";"";"EARS"
"POL";"2018";"BLOOD";"UNK";"UNK";"65<74";"";"EARS"
"SWE";"2018";"BLOOD";"M";"UNK";"UNK";"";"EARS"
"SWE";"2018";"BLOOD";"M";"UNK";"01<04";"";"EARS"
"SWE";"2018";"BLOOD";"M";"UNK";"<1";"";"EARS"
"SWE";"2018";"BLOOD";"M";"UNK";"05<14";"";"EARS"
"SWE";"2018";"BLOOD";"M";"UNK";"15<24";"";"EARS"
"SWE";"2018";"BLOOD";"M";"UNK";"25<34";"";"EARS"
"SWE";"2018";"BLOOD";"M";"UNK";"35<44";"";"EARS"
"SWE";"2018";"BLOOD";"M";"UNK";"45<54";"";"EARS"
"SWE";"2018";"BLOOD";"M";"UNK";"55<64";"";"EARS"
"SWE";"2018";"BLOOD";"M";"UNK";"65<74";"";"EARS"
"SWE";"2018";"BLOOD";"M";"UNK";"75<84";"";"EARS"
"SWE";"2018";"BLOOD";"M";"UNK";"85<";"";"EARS"
"SWE";"2018";"BLOOD";"F";"UNK";"UNK";"";"EARS"
"SWE";"2018";"BLOOD";"F";"UNK";"01<04";"";"EARS"
"SWE";"2018";"BLOOD";"F";"UNK";"<1";"";"EARS"
